source_id,state,data_year,url,locator,territory,carrier,profile_id,annual_premium
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Insurance Company of the Southeast' (effective 5/1/2024), column 'MARRIED COUPLE AGE 25' = $860 per 6 months",statewide,Hartford Insurance Company of the Southeast,dc-married-25,1720
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Insurance Company of the Southeast' (effective 5/1/2024), column 'MARRIED COUPLE AGE 39' = $772 per 6 months",statewide,Hartford Insurance Company of the Southeast,dc-married-39,1544
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Insurance Company of the Southeast' (effective 5/1/2024), column 'MARRIED COUPLE AGE 66' = $649 per 6 months",statewide,Hartford Insurance Company of the Southeast,dc-married-66,1298
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Insurance Company of the Southeast' (effective 5/1/2024), column 'SINGLE FEMALE AGE 25' = $559 per 6 months",statewide,Hartford Insurance Company of the Southeast,dc-single-female-25,1118
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Insurance Company of the Southeast' (effective 5/1/2024), column 'SINGLE FEMALE AGE 39' = $437 per 6 months",statewide,Hartford Insurance Company of the Southeast,dc-single-female-39,874
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Insurance Company of the Southeast' (effective 5/1/2024), column 'SINGLE FEMALE AGE 66' = $366 per 6 months",statewide,Hartford Insurance Company of the Southeast,dc-single-female-66,732
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Insurance Company of the Southeast' (effective 5/1/2024), column 'SINGLE MALE AGE 25' = $617 per 6 months",statewide,Hartford Insurance Company of the Southeast,dc-single-male-25,1234
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Insurance Company of the Southeast' (effective 5/1/2024), column 'SINGLE MALE AGE 39' = $549 per 6 months",statewide,Hartford Insurance Company of the Southeast,dc-single-male-39,1098
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Insurance Company of the Southeast' (effective 5/1/2024), column 'SINGLE MALE AGE 66' = $489 per 6 months",statewide,Hartford Insurance Company of the Southeast,dc-single-male-66,978
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Pacific Indemnity Company' (effective 11/7/2022), column 'MARRIED COUPLE AGE 25' = $1,750 per 6 months",statewide,Pacific Indemnity Company,dc-married-25,3500
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Pacific Indemnity Company' (effective 11/7/2022), column 'MARRIED COUPLE AGE 39' = $1,543 per 6 months",statewide,Pacific Indemnity Company,dc-married-39,3086
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Pacific Indemnity Company' (effective 11/7/2022), column 'MARRIED COUPLE AGE 66' = $1,258 per 6 months",statewide,Pacific Indemnity Company,dc-married-66,2516
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Pacific Indemnity Company' (effective 11/7/2022), column 'SINGLE FEMALE AGE 25' = $2,615 per 6 months",statewide,Pacific Indemnity Company,dc-single-female-25,5230
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Pacific Indemnity Company' (effective 11/7/2022), column 'SINGLE FEMALE AGE 39' = $2,135 per 6 months",statewide,Pacific Indemnity Company,dc-single-female-39,4270
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Pacific Indemnity Company' (effective 11/7/2022), column 'SINGLE FEMALE AGE 66' = $1,729 per 6 months",statewide,Pacific Indemnity Company,dc-single-female-66,3458
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Pacific Indemnity Company' (effective 11/7/2022), column 'SINGLE MALE AGE 25' = $2,804 per 6 months",statewide,Pacific Indemnity Company,dc-single-male-25,5608
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Pacific Indemnity Company' (effective 11/7/2022), column 'SINGLE MALE AGE 39' = $2,135 per 6 months",statewide,Pacific Indemnity Company,dc-single-male-39,4270
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Pacific Indemnity Company' (effective 11/7/2022), column 'SINGLE MALE AGE 66' = $1,729 per 6 months",statewide,Pacific Indemnity Company,dc-single-male-66,3458
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Vigilant Insurance Company' (effective 11/7/2022), column 'MARRIED COUPLE AGE 25' = $1,750 per 6 months",statewide,Vigilant Insurance Company,dc-married-25,3500
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Vigilant Insurance Company' (effective 11/7/2022), column 'MARRIED COUPLE AGE 39' = $1,543 per 6 months",statewide,Vigilant Insurance Company,dc-married-39,3086
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Vigilant Insurance Company' (effective 11/7/2022), column 'MARRIED COUPLE AGE 66' = $1,258 per 6 months",statewide,Vigilant Insurance Company,dc-married-66,2516
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Vigilant Insurance Company' (effective 11/7/2022), column 'SINGLE FEMALE AGE 25' = $2,615 per 6 months",statewide,Vigilant Insurance Company,dc-single-female-25,5230
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Vigilant Insurance Company' (effective 11/7/2022), column 'SINGLE FEMALE AGE 39' = $2,135 per 6 months",statewide,Vigilant Insurance Company,dc-single-female-39,4270
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Vigilant Insurance Company' (effective 11/7/2022), column 'SINGLE FEMALE AGE 66' = $1,729 per 6 months",statewide,Vigilant Insurance Company,dc-single-female-66,3458
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Vigilant Insurance Company' (effective 11/7/2022), column 'SINGLE MALE AGE 25' = $2,804 per 6 months",statewide,Vigilant Insurance Company,dc-single-male-25,5608
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Vigilant Insurance Company' (effective 11/7/2022), column 'SINGLE MALE AGE 39' = $2,135 per 6 months",statewide,Vigilant Insurance Company,dc-single-male-39,4270
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Vigilant Insurance Company' (effective 11/7/2022), column 'SINGLE MALE AGE 66' = $1,729 per 6 months",statewide,Vigilant Insurance Company,dc-single-male-66,3458
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Federal Insurance Company' (effective 11/7/2022), column 'MARRIED COUPLE AGE 25' = $1,750 per 6 months",statewide,Federal Insurance Company,dc-married-25,3500
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Federal Insurance Company' (effective 11/7/2022), column 'MARRIED COUPLE AGE 39' = $1,543 per 6 months",statewide,Federal Insurance Company,dc-married-39,3086
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Federal Insurance Company' (effective 11/7/2022), column 'MARRIED COUPLE AGE 66' = $1,258 per 6 months",statewide,Federal Insurance Company,dc-married-66,2516
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Federal Insurance Company' (effective 11/7/2022), column 'SINGLE FEMALE AGE 25' = $2,615 per 6 months",statewide,Federal Insurance Company,dc-single-female-25,5230
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Federal Insurance Company' (effective 11/7/2022), column 'SINGLE FEMALE AGE 39' = $2,135 per 6 months",statewide,Federal Insurance Company,dc-single-female-39,4270
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Federal Insurance Company' (effective 11/7/2022), column 'SINGLE FEMALE AGE 66' = $1,729 per 6 months",statewide,Federal Insurance Company,dc-single-female-66,3458
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Federal Insurance Company' (effective 11/7/2022), column 'SINGLE MALE AGE 25' = $2,804 per 6 months",statewide,Federal Insurance Company,dc-single-male-25,5608
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Federal Insurance Company' (effective 11/7/2022), column 'SINGLE MALE AGE 39' = $2,135 per 6 months",statewide,Federal Insurance Company,dc-single-male-39,4270
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Federal Insurance Company' (effective 11/7/2022), column 'SINGLE MALE AGE 66' = $1,729 per 6 months",statewide,Federal Insurance Company,dc-single-male-66,3458
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Underwriters Insurance Company' (effective 5/23/2024), column 'MARRIED COUPLE AGE 25' = $423 per 6 months",statewide,Hartford Underwriters Insurance Company,dc-married-25,846
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Underwriters Insurance Company' (effective 5/23/2024), column 'MARRIED COUPLE AGE 39' = $312 per 6 months",statewide,Hartford Underwriters Insurance Company,dc-married-39,624
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Underwriters Insurance Company' (effective 5/23/2024), column 'MARRIED COUPLE AGE 66' = $289 per 6 months",statewide,Hartford Underwriters Insurance Company,dc-married-66,578
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Underwriters Insurance Company' (effective 5/23/2024), column 'SINGLE FEMALE AGE 25' = $933 per 6 months",statewide,Hartford Underwriters Insurance Company,dc-single-female-25,1866
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Underwriters Insurance Company' (effective 5/23/2024), column 'SINGLE FEMALE AGE 39' = $692 per 6 months",statewide,Hartford Underwriters Insurance Company,dc-single-female-39,1384
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Underwriters Insurance Company' (effective 5/23/2024), column 'SINGLE FEMALE AGE 66' = $577 per 6 months",statewide,Hartford Underwriters Insurance Company,dc-single-female-66,1154
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Underwriters Insurance Company' (effective 5/23/2024), column 'SINGLE MALE AGE 25' = $1,035 per 6 months",statewide,Hartford Underwriters Insurance Company,dc-single-male-25,2070
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Underwriters Insurance Company' (effective 5/23/2024), column 'SINGLE MALE AGE 39' = $754 per 6 months",statewide,Hartford Underwriters Insurance Company,dc-single-male-39,1508
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Underwriters Insurance Company' (effective 5/23/2024), column 'SINGLE MALE AGE 66' = $612 per 6 months",statewide,Hartford Underwriters Insurance Company,dc-single-male-66,1224
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Trumbull Insurance Company' (effective 5/23/2024), column 'MARRIED COUPLE AGE 25' = $381 per 6 months",statewide,Trumbull Insurance Company,dc-married-25,762
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Trumbull Insurance Company' (effective 5/23/2024), column 'MARRIED COUPLE AGE 39' = $282 per 6 months",statewide,Trumbull Insurance Company,dc-married-39,564
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Trumbull Insurance Company' (effective 5/23/2024), column 'MARRIED COUPLE AGE 66' = $262 per 6 months",statewide,Trumbull Insurance Company,dc-married-66,524
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Trumbull Insurance Company' (effective 5/23/2024), column 'SINGLE FEMALE AGE 25' = $840 per 6 months",statewide,Trumbull Insurance Company,dc-single-female-25,1680
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Trumbull Insurance Company' (effective 5/23/2024), column 'SINGLE FEMALE AGE 39' = $626 per 6 months",statewide,Trumbull Insurance Company,dc-single-female-39,1252
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Trumbull Insurance Company' (effective 5/23/2024), column 'SINGLE FEMALE AGE 66' = $522 per 6 months",statewide,Trumbull Insurance Company,dc-single-female-66,1044
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Trumbull Insurance Company' (effective 5/23/2024), column 'SINGLE MALE AGE 25' = $932 per 6 months",statewide,Trumbull Insurance Company,dc-single-male-25,1864
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Trumbull Insurance Company' (effective 5/23/2024), column 'SINGLE MALE AGE 39' = $682 per 6 months",statewide,Trumbull Insurance Company,dc-single-male-39,1364
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Trumbull Insurance Company' (effective 5/23/2024), column 'SINGLE MALE AGE 66' = $553 per 6 months",statewide,Trumbull Insurance Company,dc-single-male-66,1106
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Twin City Fire Insurance Company' (effective 5/23/2024), column 'MARRIED COUPLE AGE 25' = $269 per 6 months",statewide,Twin City Fire Insurance Company,dc-married-25,538
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Twin City Fire Insurance Company' (effective 5/23/2024), column 'MARRIED COUPLE AGE 39' = $212 per 6 months",statewide,Twin City Fire Insurance Company,dc-married-39,424
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Twin City Fire Insurance Company' (effective 5/23/2024), column 'MARRIED COUPLE AGE 66' = $212 per 6 months",statewide,Twin City Fire Insurance Company,dc-married-66,424
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Twin City Fire Insurance Company' (effective 5/23/2024), column 'SINGLE FEMALE AGE 25' = $655 per 6 months",statewide,Twin City Fire Insurance Company,dc-single-female-25,1310
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Twin City Fire Insurance Company' (effective 5/23/2024), column 'SINGLE FEMALE AGE 39' = $490 per 6 months",statewide,Twin City Fire Insurance Company,dc-single-female-39,980
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Twin City Fire Insurance Company' (effective 5/23/2024), column 'SINGLE FEMALE AGE 66' = $447 per 6 months",statewide,Twin City Fire Insurance Company,dc-single-female-66,894
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Twin City Fire Insurance Company' (effective 5/23/2024), column 'SINGLE MALE AGE 25' = $664 per 6 months",statewide,Twin City Fire Insurance Company,dc-single-male-25,1328
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Twin City Fire Insurance Company' (effective 5/23/2024), column 'SINGLE MALE AGE 39' = $484 per 6 months",statewide,Twin City Fire Insurance Company,dc-single-male-39,968
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Twin City Fire Insurance Company' (effective 5/23/2024), column 'SINGLE MALE AGE 66' = $442 per 6 months",statewide,Twin City Fire Insurance Company,dc-single-male-66,884
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Accident and Indemnity Company' (effective 5/23/2024), column 'MARRIED COUPLE AGE 25' = $294 per 6 months",statewide,Hartford Accident and Indemnity Company,dc-married-25,588
