source_id,state,data_year,url,locator,territory,carrier,profile_id,annual_premium
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'California Casualty Indemnity Exchange' / 'Plan 3' = $867 (6-month, x2)",Craig (81625),California Casualty Indemnity Exchange,co-D-P3,1734
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Central Mutual Insurance Company' / 'Plan 1' = $642 (6-month, x2)",Craig (81625),Central Mutual Insurance Company,co-D-P1,1284
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Central Mutual Insurance Company' / 'Plan 2' = $780 (6-month, x2)",Craig (81625),Central Mutual Insurance Company,co-D-P2,1560
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Central Mutual Insurance Company' / 'Plan 3' = $839 (6-month, x2)",Craig (81625),Central Mutual Insurance Company,co-D-P3,1678
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Chubb National Insurance Company' / 'Plan 1' = $965 (6-month, x2)",Craig (81625),Chubb National Insurance Company,co-D-P1,1930
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Chubb National Insurance Company' / 'Plan 2' = $1,098 (6-month, x2)",Craig (81625),Chubb National Insurance Company,co-D-P2,2196
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Chubb National Insurance Company' / 'Plan 3' = $1,191 (6-month, x2)",Craig (81625),Chubb National Insurance Company,co-D-P3,2382
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Colorado Farm Bureau Insurance' / 'Plan 1' = $970 (6-month, x2)",Craig (81625),Colorado Farm Bureau Insurance,co-D-P1,1940
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Colorado Farm Bureau Insurance' / 'Plan 2' = $1,118 (6-month, x2)",Craig (81625),Colorado Farm Bureau Insurance,co-D-P2,2236
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Colorado Farm Bureau Insurance' / 'Plan 3' = $1,167 (6-month, x2)",Craig (81625),Colorado Farm Bureau Insurance,co-D-P3,2334
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Encompass Indemnity Company' / 'Plan 1' = $1,669 (6-month, x2)",Craig (81625),Encompass Indemnity Company,co-D-P1,3338
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Encompass Indemnity Company' / 'Plan 2' = $2,060 (6-month, x2)",Craig (81625),Encompass Indemnity Company,co-D-P2,4120
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Encompass Indemnity Company' / 'Plan 3' = $2,136 (6-month, x2)",Craig (81625),Encompass Indemnity Company,co-D-P3,4272
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Executive Risk Indemnity Inc.' / 'Plan 1' = $965 (6-month, x2)",Craig (81625),Executive Risk Indemnity Inc.,co-D-P1,1930
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Executive Risk Indemnity Inc.' / 'Plan 2' = $1,098 (6-month, x2)",Craig (81625),Executive Risk Indemnity Inc.,co-D-P2,2196
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Executive Risk Indemnity Inc.' / 'Plan 3' = $1,191 (6-month, x2)",Craig (81625),Executive Risk Indemnity Inc.,co-D-P3,2382
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Falcon Insurance Company' / 'Plan 1' = $1,884 (6-month, x2)",Craig (81625),Falcon Insurance Company,co-D-P1,3768
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Farmers Alliance Mutual Insurance Company' / 'Plan 1' = $533 (6-month, x2)",Craig (81625),Farmers Alliance Mutual Insurance Company,co-D-P1,1066
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Farmers Alliance Mutual Insurance Company' / 'Plan 2' = $648 (6-month, x2)",Craig (81625),Farmers Alliance Mutual Insurance Company,co-D-P2,1296
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Farmers Alliance Mutual Insurance Company' / 'Plan 3' = $705 (6-month, x2)",Craig (81625),Farmers Alliance Mutual Insurance Company,co-D-P3,1410
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Federal Insurance Company *' / 'Plan 1' = $965 (6-month, x2)",Craig (81625),Federal Insurance Company *,co-D-P1,1930
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Federal Insurance Company *' / 'Plan 2' = $1,098 (6-month, x2)",Craig (81625),Federal Insurance Company *,co-D-P2,2196
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Federal Insurance Company *' / 'Plan 3' = $1,191 (6-month, x2)",Craig (81625),Federal Insurance Company *,co-D-P3,2382
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Financial Indemnity Company' / 'Plan 1' = $869 (6-month, x2)",Craig (81625),Financial Indemnity Company,co-D-P1,1738
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Garrison Property and Casualty Insurance Company' / 'Plan 1' = $1,041 (6-month, x2)",Craig (81625),Garrison Property and Casualty Insurance Company,co-D-P1,2082
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Garrison Property and Casualty Insurance Company' / 'Plan 2' = $1,201 (6-month, x2)",Craig (81625),Garrison Property and Casualty Insurance Company,co-D-P2,2402
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Garrison Property and Casualty Insurance Company' / 'Plan 3' = $1,224 (6-month, x2)",Craig (81625),Garrison Property and Casualty Insurance Company,co-D-P3,2448
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Grange Insurance Association' / 'Plan 1' = $950 (6-month, x2)",Craig (81625),Grange Insurance Association,co-D-P1,1900
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Grange Insurance Association' / 'Plan 2' = $1,147 (6-month, x2)",Craig (81625),Grange Insurance Association,co-D-P2,2294
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Grange Insurance Association' / 'Plan 3' = $976 (6-month, x2)",Craig (81625),Grange Insurance Association,co-D-P3,1952
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Great Northern Insurance Company *' / 'Plan 1' = $965 (6-month, x2)",Craig (81625),Great Northern Insurance Company *,co-D-P1,1930
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Great Northern Insurance Company *' / 'Plan 2' = $1,098 (6-month, x2)",Craig (81625),Great Northern Insurance Company *,co-D-P2,2196
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Great Northern Insurance Company *' / 'Plan 3' = $1,191 (6-month, x2)",Craig (81625),Great Northern Insurance Company *,co-D-P3,2382
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Hartford Casualty Insurance Company' / 'Plan 1' = $1,889 (6-month, x2)",Craig (81625),Hartford Casualty Insurance Company,co-D-P1,3778
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Hartford Casualty Insurance Company' / 'Plan 2' = $2,202 (6-month, x2)",Craig (81625),Hartford Casualty Insurance Company,co-D-P2,4404
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Hartford Casualty Insurance Company' / 'Plan 3' = $2,336 (6-month, x2)",Craig (81625),Hartford Casualty Insurance Company,co-D-P3,4672
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Hartford Fire Insurance Company' / 'Plan 1' = $1,762 (6-month, x2)",Craig (81625),Hartford Fire Insurance Company,co-D-P1,3524
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Hartford Fire Insurance Company' / 'Plan 2' = $2,141 (6-month, x2)",Craig (81625),Hartford Fire Insurance Company,co-D-P2,4282
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Hartford Fire Insurance Company' / 'Plan 3' = $2,331 (6-month, x2)",Craig (81625),Hartford Fire Insurance Company,co-D-P3,4662
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Horace Mann Insurance Company' / 'Plan 1' = $903 (6-month, x2)",Craig (81625),Horace Mann Insurance Company,co-D-P1,1806
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Horace Mann Insurance Company' / 'Plan 2' = $1,107 (6-month, x2)",Craig (81625),Horace Mann Insurance Company,co-D-P2,2214
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Horace Mann Insurance Company' / 'Plan 3' = $1,144 (6-month, x2)",Craig (81625),Horace Mann Insurance Company,co-D-P3,2288
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Horace Mann Property & Casualty Insurance Company' / 'Plan 1' = $1,099 (6-month, x2)",Craig (81625),Horace Mann Property & Casualty Insurance Company,co-D-P1,2198
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Horace Mann Property & Casualty Insurance Company' / 'Plan 2' = $1,346 (6-month, x2)",Craig (81625),Horace Mann Property & Casualty Insurance Company,co-D-P2,2692
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Horace Mann Property & Casualty Insurance Company' / 'Plan 3' = $1,398 (6-month, x2)",Craig (81625),Horace Mann Property & Casualty Insurance Company,co-D-P3,2796
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'INTEGON NATIONAL INSURANCE COMPANY' / 'Plan 1' = $649 (6-month, x2)",Craig (81625),INTEGON NATIONAL INSURANCE COMPANY,co-D-P1,1298
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'INTEGON NATIONAL INSURANCE COMPANY' / 'Plan 2' = $803 (6-month, x2)",Craig (81625),INTEGON NATIONAL INSURANCE COMPANY,co-D-P2,1606
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'INTEGON NATIONAL INSURANCE COMPANY' / 'Plan 3' = $894 (6-month, x2)",Craig (81625),INTEGON NATIONAL INSURANCE COMPANY,co-D-P3,1788
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Liberty Mutual Insurance Company' / 'Plan 1' = $3,947 (6-month, x2)",Craig (81625),Liberty Mutual Insurance Company,co-D-P1,7894
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Liberty Mutual Insurance Company' / 'Plan 2' = $4,424 (6-month, x2)",Craig (81625),Liberty Mutual Insurance Company,co-D-P2,8848
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Liberty Mutual Insurance Company' / 'Plan 3' = $5,452 (6-month, x2)",Craig (81625),Liberty Mutual Insurance Company,co-D-P3,10904
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Liberty Mutual Personal Insurance Company' / 'Plan 1' = $3,627 (6-month, x2)",Craig (81625),Liberty Mutual Personal Insurance Company,co-D-P1,7254
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Liberty Mutual Personal Insurance Company' / 'Plan 2' = $4,054 (6-month, x2)",Craig (81625),Liberty Mutual Personal Insurance Company,co-D-P2,8108
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Liberty Mutual Personal Insurance Company' / 'Plan 3' = $4,327 (6-month, x2)",Craig (81625),Liberty Mutual Personal Insurance Company,co-D-P3,8654
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Loya Insurance Company' / 'Plan 1' = $1,612 (6-month, x2)",Craig (81625),Loya Insurance Company,co-D-P1,3224
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Metropolitan Casualty Insurance Company' / 'Plan 1' = $2,916 (6-month, x2)",Craig (81625),Metropolitan Casualty Insurance Company,co-D-P1,5832
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Metropolitan Casualty Insurance Company' / 'Plan 2' = $3,913 (6-month, x2)",Craig (81625),Metropolitan Casualty Insurance Company,co-D-P2,7826
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Metropolitan Casualty Insurance Company' / 'Plan 3' = $4,050 (6-month, x2)",Craig (81625),Metropolitan Casualty Insurance Company,co-D-P3,8100
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'National General Insurance Company' / 'Plan 1' = $883 (6-month, x2)",Craig (81625),National General Insurance Company,co-D-P1,1766
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'National General Insurance Company' / 'Plan 2' = $991 (6-month, x2)",Craig (81625),National General Insurance Company,co-D-P2,1982
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'National General Insurance Company' / 'Plan 3' = $1,017 (6-month, x2)",Craig (81625),National General Insurance Company,co-D-P3,2034
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Noblr Reciprocal Exchange' / 'Plan 1' = $936 (6-month, x2)",Craig (81625),Noblr Reciprocal Exchange,co-D-P1,1872
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Noblr Reciprocal Exchange' / 'Plan 2' = $1,157 (6-month, x2)",Craig (81625),Noblr Reciprocal Exchange,co-D-P2,2314
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Noblr Reciprocal Exchange' / 'Plan 3' = $1,189 (6-month, x2)",Craig (81625),Noblr Reciprocal Exchange,co-D-P3,2378
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Owners Insurance Company' / 'Plan 1' = $1,760 (6-month, x2)",Craig (81625),Owners Insurance Company,co-D-P1,3520
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Owners Insurance Company' / 'Plan 2' = $2,070 (6-month, x2)",Craig (81625),Owners Insurance Company,co-D-P2,4140
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Owners Insurance Company' / 'Plan 3' = $2,156 (6-month, x2)",Craig (81625),Owners Insurance Company,co-D-P3,4312
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Pacific Indemnity' / 'Plan 1' = $965 (6-month, x2)",Craig (81625),Pacific Indemnity,co-D-P1,1930
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Pacific Indemnity' / 'Plan 2' = $1,098 (6-month, x2)",Craig (81625),Pacific Indemnity,co-D-P2,2196
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Pacific Indemnity' / 'Plan 3' = $1,191 (6-month, x2)",Craig (81625),Pacific Indemnity,co-D-P3,2382
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Permanent General Assurance Corporation' / 'Plan 1' = $1,731 (6-month, x2)",Craig (81625),Permanent General Assurance Corporation,co-D-P1,3462
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Permanent General Assurance Corporation of Ohio' / 'Plan 1' = $1,038 (6-month, x2)",Craig (81625),Permanent General Assurance Corporation of Ohio,co-D-P1,2076
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Privilege Underwriters Reciprocal Exchange' / 'Plan 1' = $1,200 (6-month, x2)",Craig (81625),Privilege Underwriters Reciprocal Exchange,co-D-P1,2400
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Craig__81625__Driver_D.html (report 'Auto Premiums for Craig (81625)', column 'Driver D'), row 'Privilege Underwriters Reciprocal Exchange' / 'Plan 2' = $1,545 (6-month, x2)",Craig (81625),Privilege Underwriters Reciprocal Exchange,co-D-P2,3090
